Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
David Martínez,VEN,FW,18,LAFC,MLS,0.23,0.38,0.61,0.23,0.00,0.08,0.31,0.00,0.29,0.23,0.15,0.38,3.46,4.23,7.92,Shooting,Per 90,2.77,1.15,41.7%,0.08,0.20,21.20,0.00,0.08,-0.06,0.00,Passing,27.51,35.43,77.7%,478.67,110.29,12.99,14.76,88.0%,11.53,13.99,82.4%,2.61,4.84,54.0%,0.14,1.15,2.84,1.69,0.15,Pass Types,33.13,2.23,0.38,0.31,0.46,2.84,0.46,1.38,1.08,0.00,0.00,0.08,0.77,Goal and Shot Creation,3.69,2.31,0.46,0.38,0.15,0.15,0.23,0.69,0.46,0.08,0.08,0.00,0.00,0.08,Defense,1.46,1.15,0.61,0.61,0.23,0.77,1.61,47.6%,0.85,0.77,0.00,0.23,1.69,0.31,0.08,Possession,47.42,0.61,4.53,17.60,26.44,4.30,47.34,3.46,1.77,51.1%,1.61,46.7%,31.13,243.18,114.75,3.07,1.31,2.69,1.61,35.89,Miscellaneous Stats,0.00,1.69,1.08,0.15,0.08,0.00,0.00,3.38,0.15,0.77,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josef Martínez,VEN,FW,31,SJ Earthquakes,MLS,0.67,0.10,0.76,0.62,0.05,0.05,0.00,0.00,0.67,0.63,0.07,0.70,0.33,1.33,3.81,Shooting,Per 90,2.57,1.62,63.0%,0.24,0.38,11.50,0.00,0.25,0.00,-0.01,Passing,13.01,15.16,85.8%,172.90,21.83,6.34,7.29,86.9%,4.39,4.86,90.2%,0.52,0.72,73.3%,0.06,0.91,0.62,0.43,0.00,Pass Types,12.54,2.62,0.05,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.05,Goal and Shot Creation,2.05,1.48,0.00,0.05,0.29,0.19,0.05,0.24,0.14,0.00,0.05,0.00,0.05,0.00,Defense,0.05,0.00,0.00,0.05,0.00,0.05,0.24,20.0%,0.19,0.05,0.00,0.05,0.10,0.00,0.00,Possession,20.45,0.00,0.38,10.63,9.49,4.39,20.40,0.29,0.10,33.3%,0.14,50.0%,10.44,37.85,16.78,0.19,0.29,1.14,0.52,13.87,Miscellaneous Stats,0.00,0.38,0.57,0.81,0.05,0.00,0.00,1.86,0.76,1.53,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Martins,BRA,DF,29,NYCFC,MLS,0.03,0.00,0.03,0.03,0.00,0.00,0.03,0.00,0.06,0.06,0.00,0.06,0.47,3.10,0.03,Shooting,Per 90,0.47,0.20,42.9%,0.07,0.17,11.40,0.00,0.13,-0.03,-0.03,Passing,62.05,70.69,87.8%,1325.48,493.23,14.74,16.15,91.3%,38.83,40.93,94.9%,8.11,12.51,64.8%,0.01,0.03,3.90,0.07,0.00,Pass Types,68.32,2.34,2.20,0.00,0.40,0.07,0.07,0.00,0.00,0.00,0.00,0.03,0.27,Goal and Shot Creation,0.43,0.37,0.00,0.00,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Defense,1.07,0.80,0.93,0.10,0.03,0.57,0.70,81.0%,0.13,1.17,0.90,0.70,1.77,6.54,0.17,Possession,81.33,13.08,47.70,32.62,1.33,0.60,81.33,0.13,0.10,75.0%,0.03,25.0%,51.77,268.83,138.37,0.20,0.07,0.47,0.17,57.34,Miscellaneous Stats,0.00,0.70,0.10,0.10,0.00,0.00,0.03,4.97,1.67,1.17,58.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Maxim Choupo-Moting,CMR,FW,35,NY Red Bulls,MLS,0.56,0.13,0.69,0.39,0.16,0.20,0.16,0.00,0.42,0.26,0.14,0.41,1.18,3.30,7.22,Shooting,Per 90,1.73,0.95,54.7%,0.23,0.41,14.90,0.00,0.15,+0.14,+0.13,Passing,16.60,22.51,73.7%,236.61,59.46,9.31,11.86,78.5%,5.72,7.15,79.9%,0.59,0.75,78.3%,0.14,1.31,1.70,0.85,0.00,Pass Types,20.94,1.50,0.13,0.26,0.03,0.20,0.00,0.00,0.00,0.00,0.00,0.07,0.39,Goal and Shot Creation,2.78,2.09,0.03,0.26,0.13,0.23,0.03,0.36,0.20,0.00,0.03,0.03,0.10,0.00,Defense,0.75,0.56,0.07,0.42,0.26,0.23,0.39,58.3%,0.16,0.46,0.07,0.07,0.82,0.59,0.00,Possession,32.05,0.69,1.37,13.33,17.67,4.28,31.85,2.48,1.24,50.0%,1.18,47.4%,18.69,86.90,30.58,0.98,0.65,2.68,2.12,24.34,Miscellaneous Stats,0.00,1.08,1.05,1.05,0.13,0.00,0.00,2.38,2.03,3.10,39.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Maxsø,DEN,DF,30,Colorado Rapids,MLS,0.03,0.00,0.03,0.03,0.00,0.00,0.13,0.00,0.04,0.04,0.03,0.07,0.19,1.63,0.22,Shooting,Per 90,0.28,0.06,22.2%,0.11,0.50,10.20,0.00,0.13,-0.01,-0.01,Passing,35.47,40.09,88.5%,660.19,244.47,11.47,12.66,90.6%,21.69,23.00,94.3%,2.16,3.88,55.6%,0.02,0.13,1.03,0.19,0.00,Pass Types,38.97,1.03,0.84,0.03,0.00,0.06,0.03,0.00,0.00,0.00,0.00,0.09,0.31,Goal and Shot Creation,0.38,0.31,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.56,0.31,0.28,0.28,0.00,0.28,0.50,56.3%,0.22,1.28,0.97,0.81,1.38,5.75,0.03,Possession,50.41,7.56,27.38,21.22,2.00,1.13,50.41,0.06,0.06,100.0%,0.00,0.0%,26.59,104.97,46.59,0.06,0.00,0.53,0.06,32.47,Miscellaneous Stats,0.00,0.56,0.41,0.03,0.00,0.06,0.03,2.06,2.44,1.00,70.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivier Mbaizo,CMR,DF,27,Philadelphia Union,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.02,0.02,0.13,0.15,2.42,3.17,2.61,Shooting,Per 90,0.19,0.00,0.0%,0.00,,20.80,0.00,0.06,-0.02,-0.02,Passing,34.66,49.57,69.9%,590.68,293.11,16.02,19.75,81.1%,14.91,20.50,72.7%,2.80,6.52,42.9%,0.15,1.12,2.05,1.49,0.75,Pass Types,38.57,10.99,0.93,0.00,0.37,4.47,10.06,0.00,0.00,0.00,0.00,0.00,0.56,Goal and Shot Creation,2.05,1.68,0.19,0.19,0.00,0.00,0.00,0.37,0.19,0.19,0.00,0.00,0.00,0.00,Defense,0.93,0.56,0.37,0.56,0.00,0.56,0.93,60.0%,0.37,0.56,0.00,0.19,1.12,1.86,0.00,Possession,56.83,1.30,12.67,25.90,18.45,1.12,56.83,0.75,0.56,75.0%,0.19,25.0%,31.12,135.09,60.56,2.05,0.19,1.49,0.56,32.42,Miscellaneous Stats,0.00,1.12,0.56,0.00,0.00,0.00,0.00,4.84,0.19,0.75,20.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John McCarthy,USA,GK,32,NY Red Bulls,MLS,,,,,,0.33,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,5.17,2.83,58.1%,0.00,0.33,0.67,0.00,0.0%,0.25,0.08,0.00,25.0%,Advanced Goalkeeping,0.17,0.25,0.17,1.93,0.33,-0.33,2.50,11.42,21.9%,22.58,4.25,39.5%,35.0,4.92,50.8%,43.5,12.00,0.67,5.6%,1.00,13.4
John McCarthy,USA,GK,32,LA Galaxy,MLS,,,,,,0.33,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,5.17,2.83,58.1%,0.00,0.33,0.67,0.00,0.0%,0.25,0.08,0.00,25.0%,Advanced Goalkeeping,0.17,0.25,0.17,1.93,0.33,-0.33,2.50,11.42,21.9%,22.58,4.25,39.5%,35.0,4.92,50.8%,43.5,12.00,0.67,5.6%,1.00,13.4
Jack McGlynn,USA,"FW,MF",21,Houston Dynamo,MLS,0.23,0.23,0.47,0.16,0.08,0.08,0.08,0.00,0.16,0.10,0.28,0.38,2.07,9.59,4.48,Shooting,Per 90,2.18,0.82,37.5%,0.07,0.19,25.00,0.16,0.05,+0.07,+0.05,Passing,54.48,68.79,79.2%,1025.41,386.98,24.10,25.85,93.2%,20.78,25.03,83.0%,8.23,14.94,55.1%,0.35,3.28,6.86,2.53,0.97,Pass Types,58.18,10.22,3.70,0.35,1.13,9.40,0.97,4.99,2.77,2.03,0.00,0.39,0.35,Goal and Shot Creation,6.01,3.47,2.14,0.12,0.16,0.12,0.00,0.55,0.20,0.27,0.00,0.08,0.00,0.00,Defense,1.13,0.74,0.43,0.58,0.12,0.58,1.17,50.0%,0.58,0.35,0.00,0.35,1.48,0.70,0.08,Possession,75.03,0.66,10.37,36.34,29.01,1.44,74.95,0.97,0.55,56.0%,0.35,36.0%,43.67,196.73,92.92,1.91,0.43,0.94,0.78,54.71,Miscellaneous Stats,0.00,0.90,0.62,0.04,0.00,0.00,0.00,3.82,0.23,0.31,42.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duncan McGuire,USA,FW,23,Orlando City,MLS,0.37,0.25,0.62,0.37,0.00,0.00,0.12,0.00,0.41,0.41,0.31,0.71,0.86,1.48,5.17,Shooting,Per 90,2.46,0.62,25.0%,0.15,0.60,13.50,0.00,0.17,-0.04,-0.04,Passing,14.65,19.33,75.8%,206.96,51.71,8.74,10.83,80.7%,4.56,6.16,74.0%,0.62,0.86,71.4%,0.14,2.46,0.49,1.11,0.25,Pass Types,18.34,0.99,0.00,0.12,0.00,0.37,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Goal and Shot Creation,3.45,2.83,0.00,0.00,0.25,0.37,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Defense,0.12,0.00,0.00,0.00,0.12,0.00,0.12,0.0%,0.12,0.00,0.00,0.12,0.25,1.60,0.00,Possession,29.18,1.60,3.82,11.70,14.04,5.05,29.18,0.99,0.25,25.0%,0.74,75.0%,14.53,67.35,26.72,0.49,0.37,1.85,0.99,20.31,Miscellaneous Stats,0.00,0.99,1.48,0.62,0.00,0.00,0.00,2.09,1.60,2.95,35.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paddy McNair,NIR,DF,29,San Diego FC,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.03,0.07,0.32,3.27,0.11,Shooting,Per 90,0.53,0.26,50.0%,0.00,0.00,19.50,0.11,0.07,-0.04,-0.04,Passing,78.99,84.68,93.3%,1481.68,550.38,29.98,30.67,97.8%,39.20,40.63,96.5%,8.75,11.75,74.4%,0.06,0.26,4.53,0.21,0.05,Pass Types,79.67,4.90,2.27,0.11,0.53,0.11,0.53,0.00,0.00,0.00,0.00,0.11,0.32,Goal and Shot Creation,1.05,1.00,0.00,0.00,0.05,0.00,0.00,0.11,0.05,0.00,0.00,0.05,0.00,0.00,Defense,0.95,0.42,0.74,0.21,0.00,0.63,0.90,70.6%,0.26,0.79,0.47,0.37,1.32,4.37,0.11,Possession,93.37,14.39,51.96,39.52,2.53,0.69,93.37,0.11,0.00,0.0%,0.11,100.0%,59.12,218.41,95.53,0.16,0.05,0.69,0.05,70.66,Miscellaneous Stats,0.00,0.26,1.00,0.11,0.00,0.00,0.00,5.22,1.53,0.90,63.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher McVey,SWE,DF,27,San Diego FC,MLS,0.06,0.00,0.06,0.06,0.00,0.00,0.16,0.00,0.05,0.05,0.04,0.10,0.95,3.94,0.76,Shooting,Per 90,0.57,0.13,22.2%,0.11,0.50,14.80,0.00,0.10,+0.01,+0.01,Passing,76.91,83.38,92.2%,1348.74,532.93,33.79,35.14,96.1%,35.43,37.19,95.3%,6.31,8.74,72.2%,0.04,0.25,4.64,0.22,0.06,Pass Types,80.76,2.46,1.70,0.09,0.76,0.35,0.44,0.00,0.00,0.00,0.00,0.16,0.25,Goal and Shot Creation,1.26,1.17,0.03,0.00,0.06,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Defense,1.64,1.17,1.32,0.25,0.06,1.04,1.51,68.8%,0.47,0.82,0.57,0.85,2.49,3.50,0.25,Possession,91.89,9.94,46.50,41.61,4.42,0.85,91.89,0.44,0.28,64.3%,0.16,35.7%,59.62,263.91,150.35,1.07,0.03,0.32,0.22,72.27,Miscellaneous Stats,0.00,1.17,0.22,0.06,0.00,0.00,0.03,5.11,1.32,0.98,57.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionel Messi,ARG,"FW,MF",37,Inter Miami,MLS,1.08,0.59,1.67,1.04,0.04,0.07,0.07,0.00,0.83,0.78,0.52,1.30,5.13,10.74,8.25,Shooting,Per 90,5.76,2.57,44.5%,0.18,0.41,19.70,0.78,0.13,+0.25,+0.26,Passing,41.30,52.71,78.3%,672.12,282.19,20.82,23.79,87.5%,14.61,17.81,82.0%,3.90,6.99,55.9%,0.54,2.90,6.62,4.20,0.04,Pass Types,47.88,4.50,1.45,1.64,0.15,2.23,0.26,2.45,1.04,0.22,0.04,0.33,0.19,Goal and Shot Creation,7.32,4.65,0.37,1.15,0.52,0.48,0.15,1.52,1.00,0.00,0.41,0.00,0.07,0.04,Defense,0.63,0.41,0.19,0.22,0.22,0.19,0.48,38.5%,0.30,0.19,0.00,0.15,0.78,0.04,0.15,Possession,65.95,0.04,2.04,29.29,35.50,5.95,65.87,6.65,3.38,50.8%,2.97,44.7%,45.54,284.16,157.14,3.57,1.71,1.52,1.82,55.61,Miscellaneous Stats,0.00,0.33,1.30,0.26,0.04,0.00,0.00,2.23,0.15,0.22,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Miazga,USA,DF,29,FC Cincinnati,MLS,0.00,0.06,0.06,0.00,0.00,0.00,0.18,0.00,0.02,0.02,0.01,0.02,0.00,1.53,0.12,Shooting,Per 90,0.23,0.06,25.0%,0.00,0.00,11.20,0.00,0.06,-0.02,-0.02,Passing,53.89,59.77,90.2%,1159.43,418.88,11.92,12.92,92.3%,34.34,36.34,94.5%,7.40,9.75,75.9%,0.02,0.12,2.00,0.00,0.00,Pass Types,57.48,2.17,1.94,0.00,0.18,0.00,0.12,0.00,0.00,0.00,0.00,0.12,0.53,Goal and Shot Creation,0.47,0.41,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.12,0.76,0.82,0.29,0.00,0.65,1.17,55.0%,0.53,1.64,1.12,0.94,2.05,6.87,0.00,Possession,71.74,11.33,43.03,27.83,1.12,0.65,71.74,0.06,0.00,0.0%,0.06,100.0%,36.28,156.46,84.54,0.12,0.00,0.29,0.06,47.85,Miscellaneous Stats,0.00,0.88,1.06,0.18,0.00,0.06,0.00,3.46,2.05,0.53,79.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novak Mićović,SRB,GK,23,LA Galaxy,MLS,,,,,,0.00,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,4.95,3.15,62.6%,0.30,0.20,0.50,0.10,10.0%,0.00,0.00,0.00,,Advanced Goalkeeping,0.00,0.10,0.05,1.74,0.36,-0.07,1.85,9.85,18.8%,25.10,3.60,32.1%,31.1,5.55,32.4%,33.0,12.35,1.25,10.1%,0.25,9.3
Alex Mighten,ENG,FW,22,San Diego FC,MLS,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.18,0.18,0.07,0.24,4.38,1.29,10.98,Shooting,Per 90,1.89,0.60,31.8%,0.05,0.14,15.90,0.00,0.10,-0.09,-0.09,Passing,16.13,20.93,77.0%,194.50,30.63,11.58,13.13,88.2%,3.78,5.23,72.1%,0.17,0.69,25.0%,0.09,0.94,0.60,0.51,0.00,Pass Types,20.59,0.26,0.00,0.00,0.09,1.29,0.00,0.17,0.00,0.00,0.00,0.09,0.51,Goal and Shot Creation,2.40,1.29,0.00,0.43,0.43,0.26,0.00,0.09,0.00,0.00,0.00,0.00,0.09,0.00,Defense,0.69,0.51,0.17,0.26,0.26,0.43,0.69,62.5%,0.26,0.51,0.00,0.51,1.20,0.17,0.00,Possession,32.86,0.17,3.17,9.27,20.93,4.98,32.86,5.32,2.57,48.4%,2.32,43.5%,23.59,180.94,96.09,2.23,2.06,2.75,2.06,26.94,Miscellaneous Stats,0.00,0.77,2.49,0.17,0.09,0.00,0.00,2.32,0.00,0.94,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djordje Mihailovic,USA,"MF,FW",26,Toronto FC,MLS,0.40,0.24,0.64,0.28,0.12,0.21,0.12,0.00,0.34,0.17,0.28,0.45,1.87,4.71,5.78,Shooting,Per 90,1.77,0.67,37.9%,0.16,0.41,23.40,0.55,0.10,+0.06,+0.10,Passing,26.56,39.23,67.7%,473.62,184.10,11.87,14.17,83.8%,10.62,14.14,75.1%,3.24,8.57,37.9%,0.36,2.51,3.06,1.87,0.34,Pass Types,29.99,8.94,2.57,0.34,0.06,7.59,1.19,4.77,1.87,2.51,0.00,0.31,0.77,Goal and Shot Creation,4.19,2.30,1.32,0.09,0.18,0.24,0.06,0.55,0.46,0.03,0.03,0.03,0.00,0.00,Defense,0.83,0.52,0.21,0.46,0.15,0.34,1.04,32.4%,0.70,0.92,0.15,0.70,1.53,0.55,0.03,Possession,47.92,0.83,3.70,20.23,24.73,3.12,47.71,1.59,0.55,34.6%,0.92,57.7%,25.92,125.80,58.66,1.25,0.61,1.87,0.80,30.17,Miscellaneous Stats,0.00,0.80,1.59,0.09,0.03,0.00,0.00,3.37,0.37,0.55,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djordje Mihailovic,USA,"MF,FW",26,Colorado Rapids,MLS,0.40,0.24,0.64,0.28,0.12,0.21,0.12,0.00,0.34,0.17,0.28,0.45,1.87,4.71,5.78,Shooting,Per 90,1.77,0.67,37.9%,0.16,0.41,23.40,0.55,0.10,+0.06,+0.10,Passing,26.56,39.23,67.7%,473.62,184.10,11.87,14.17,83.8%,10.62,14.14,75.1%,3.24,8.57,37.9%,0.36,2.51,3.06,1.87,0.34,Pass Types,29.99,8.94,2.57,0.34,0.06,7.59,1.19,4.77,1.87,2.51,0.00,0.31,0.77,Goal and Shot Creation,4.19,2.30,1.32,0.09,0.18,0.24,0.06,0.55,0.46,0.03,0.03,0.03,0.00,0.00,Defense,0.83,0.52,0.21,0.46,0.15,0.34,1.04,32.4%,0.70,0.92,0.15,0.70,1.53,0.55,0.03,Possession,47.92,0.83,3.70,20.23,24.73,3.12,47.71,1.59,0.55,34.6%,0.92,57.7%,25.92,125.80,58.66,1.25,0.61,1.87,0.80,30.17,Miscellaneous Stats,0.00,0.80,1.59,0.09,0.03,0.00,0.00,3.37,0.37,0.55,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enea Mihaj,ALB,DF,26,Atlanta Utd,MLS,0.00,0.05,0.05,0.00,0.00,0.00,0.21,0.00,0.05,0.05,0.03,0.07,0.47,3.26,0.00,Shooting,Per 90,0.32,0.16,50.0%,0.00,0.00,15.40,0.00,0.15,-0.05,-0.05,Passing,49.13,55.07,89.2%,1011.41,392.30,14.20,15.04,94.4%,28.67,29.93,95.8%,5.84,9.36,62.4%,0.02,0.26,4.84,0.16,0.00,Pass Types,52.07,3.00,2.21,0.00,0.68,0.05,0.11,0.00,0.00,0.00,0.00,0.00,0.32,Goal and Shot Creation,0.53,0.47,0.05,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,0.53,0.42,0.26,0.21,0.05,0.26,0.53,50.0%,0.26,1.00,0.68,1.16,1.68,4.94,0.05,Possession,64.17,8.47,34.35,28.88,1.21,0.42,64.17,0.32,0.26,83.3%,0.05,16.7%,38.82,208.09,119.14,0.16,0.00,0.32,0.11,43.34,Miscellaneous Stats,0.00,1.10,0.53,0.00,0.00,0.05,0.00,3.47,1.74,1.10,61.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harbor Miller,USA,"FW,DF",17,LA Galaxy,MLS,0.14,0.14,0.28,0.14,0.00,0.00,0.14,0.00,0.11,0.11,0.10,0.21,2.67,2.39,7.31,Shooting,Per 90,1.41,0.14,10.0%,0.10,1.00,14.50,0.00,0.08,+0.03,+0.03,Passing,30.23,38.95,77.6%,445.22,99.56,17.72,19.97,88.7%,10.69,13.08,81.7%,1.27,3.38,37.5%,0.04,1.13,1.97,0.84,0.00,Pass Types,36.14,2.67,0.14,0.00,0.00,1.69,2.53,0.00,0.00,0.00,0.00,0.14,0.98,Goal and Shot Creation,2.25,1.69,0.00,0.14,0.28,0.14,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Defense,1.69,1.69,0.98,0.56,0.14,0.56,1.83,30.8%,1.27,1.27,0.28,0.56,2.25,2.11,0.00,Possession,50.20,2.67,12.38,18.14,19.97,3.66,50.20,1.69,0.70,41.7%,0.56,33.3%,29.67,163.55,81.70,1.69,1.27,2.11,0.70,34.88,Miscellaneous Stats,0.00,0.98,1.83,0.14,0.00,0.00,0.00,3.80,0.56,0.84,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jansen Miller,USA,DF,22,Sporting KC,MLS,0.00,0.04,0.04,0.00,0.00,0.00,0.08,0.00,0.05,0.05,0.02,0.06,0.78,3.05,0.47,Shooting,Per 90,0.39,0.20,50.0%,0.00,0.00,9.80,0.00,0.12,-0.05,-0.05,Passing,33.59,41.80,80.4%,723.13,282.62,9.53,10.63,89.7%,18.20,19.92,91.4%,5.70,10.20,55.9%,0.04,0.27,4.02,0.12,0.00,Pass Types,39.69,1.88,1.45,0.08,0.90,0.08,0.31,0.00,0.00,0.00,0.00,0.23,0.39,Goal and Shot Creation,0.98,0.78,0.00,0.00,0.12,0.04,0.04,0.12,0.08,0.00,0.00,0.04,0.00,0.00,Defense,1.37,0.94,0.86,0.43,0.08,0.82,1.29,63.6%,0.47,1.52,1.13,0.86,2.23,5.82,0.20,Possession,53.52,7.50,24.92,26.02,2.77,1.33,53.52,0.16,0.04,25.0%,0.12,75.0%,30.31,189.61,110.00,0.51,0.00,0.63,0.20,32.81,Miscellaneous Stats,0.00,1.05,1.25,0.04,0.00,0.04,0.04,3.95,1.56,1.29,54.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamal Miller,CAN,DF,27,Portland Timbers,MLS,0.05,0.00,0.05,0.05,0.00,0.00,0.24,0.05,0.02,0.02,0.01,0.03,0.38,2.92,0.10,Shooting,Per 90,0.34,0.14,42.9%,0.14,0.33,11.90,0.00,0.06,+0.03,+0.03,Passing,54.72,61.95,88.3%,1077.46,532.87,18.19,19.24,94.5%,29.73,32.07,92.7%,6.22,9.34,66.7%,0.02,0.14,3.26,0.29,0.00,Pass Types,59.55,2.30,1.72,0.00,0.48,0.14,0.19,0.00,0.00,0.00,0.00,0.10,0.34,Goal and Shot Creation,0.62,0.53,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.62,0.34,0.43,0.19,0.00,0.38,0.81,47.1%,0.43,0.86,0.53,1.15,1.77,4.79,0.05,Possession,71.47,8.19,38.73,31.36,1.48,0.62,71.47,0.29,0.14,50.0%,0.14,50.0%,45.05,166.93,86.31,0.43,0.05,0.48,0.19,51.27,Miscellaneous Stats,0.00,0.91,0.48,0.05,0.00,0.00,0.00,3.49,1.68,1.20,58.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
